Economy,Branch Path,Variable,Scenario,Year,Value,Units,notes,DO_NOT_USE,share_decreased_from
05_PRC,Demand\Freight road\Trucks\EREV heavy\Efuel,Mileage,Current Accounts,2022,34.966594,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 9 fuel(s).,,
05_PRC,Demand\Freight road\Trucks\EREV heavy\Efuel,Fuel Economy,Current Accounts,2022,2022.157631,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Efuel (proxy from ICE heavy) across 20 economy/economies.,,
05_PRC,Demand\Freight road\Trucks\EREV medium\Efuel,Mileage,Current Accounts,2022,28.695896,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 9 fuel(s).,,
05_PRC,Demand\Freight road\Trucks\EREV medium\Efuel,Fuel Economy,Current Accounts,2022,1684.660097,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Efuel (proxy from ICE medium) across 20 economy/economies.,,
05_PRC,Demand\Freight road\Trucks\PHEV heavy\Efuel,Mileage,Current Accounts,2022,34.966594,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 9 fuel(s).,,
05_PRC,Demand\Freight road\Trucks\PHEV heavy\Efuel,Fuel Economy,Current Accounts,2022,2022.157631,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Efuel (proxy from ICE heavy) across 20 economy/economies.,,
05_PRC,Demand\Freight road\Trucks\PHEV medium\Efuel,Mileage,Current Accounts,2022,28.695896,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 9 fuel(s).,,
05_PRC,Demand\Freight road\Trucks\PHEV medium\Efuel,Fuel Economy,Current Accounts,2022,1684.660097,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Efuel (proxy from ICE medium) across 20 economy/economies.,,
05_PRC,Demand\Passenger road\Buses\PHEV\Efuel,Mileage,Current Accounts,2022,37.742069,Kilometer,Derived: median Mileage for Buses ICE (proxy from ICE) in same economy across 8 fuel(s).,,
05_PRC,Demand\Passenger road\Buses\PHEV\Efuel,Fuel Economy,Current Accounts,2022,1431.429051,MJ/100 km,Derived: median Fuel Economy for Buses ICE Efuel (proxy from ICE) across 20 economy/economies.,,
06_HKC,Demand\Freight road\Trucks\EREV heavy\Biogasoline,Mileage,Current Accounts,2022,35.336619,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 9 fuel(s).,,
06_HKC,Demand\Freight road\Trucks\EREV heavy\Biogasoline,Fuel Economy,Current Accounts,2022,1791.818315,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Biogasoline (proxy from ICE heavy) across 21 economy/economies.,,
06_HKC,Demand\Freight road\Trucks\EREV heavy\Efuel,Mileage,Current Accounts,2022,35.336619,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 9 fuel(s).,,
06_HKC,Demand\Freight road\Trucks\EREV heavy\Efuel,Fuel Economy,Current Accounts,2022,2022.157631,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Efuel (proxy from ICE heavy) across 20 economy/economies.,,
06_HKC,Demand\Freight road\Trucks\EREV medium\Biogasoline,Mileage,Current Accounts,2022,30.28591,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 9 fuel(s).,,
06_HKC,Demand\Freight road\Trucks\EREV medium\Biogasoline,Fuel Economy,Current Accounts,2022,1637.486575,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Biogasoline (proxy from ICE medium) across 21 economy/economies.,,
06_HKC,Demand\Freight road\Trucks\EREV medium\Efuel,Mileage,Current Accounts,2022,30.28591,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 9 fuel(s).,,
06_HKC,Demand\Freight road\Trucks\EREV medium\Efuel,Fuel Economy,Current Accounts,2022,1684.660097,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Efuel (proxy from ICE medium) across 20 economy/economies.,,
06_HKC,Demand\Freight road\Trucks\PHEV heavy\Biogasoline,Mileage,Current Accounts,2022,35.336619,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 9 fuel(s).,,
06_HKC,Demand\Freight road\Trucks\PHEV heavy\Biogasoline,Fuel Economy,Current Accounts,2022,1791.818315,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Biogasoline (proxy from ICE heavy) across 21 economy/economies.,,
06_HKC,Demand\Freight road\Trucks\PHEV heavy\Efuel,Mileage,Current Accounts,2022,35.336619,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 9 fuel(s).,,
06_HKC,Demand\Freight road\Trucks\PHEV heavy\Efuel,Fuel Economy,Current Accounts,2022,2022.157631,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Efuel (proxy from ICE heavy) across 20 economy/economies.,,
06_HKC,Demand\Freight road\Trucks\PHEV medium\Biogasoline,Mileage,Current Accounts,2022,30.28591,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 9 fuel(s).,,
06_HKC,Demand\Freight road\Trucks\PHEV medium\Biogasoline,Fuel Economy,Current Accounts,2022,1637.486575,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Biogasoline (proxy from ICE medium) across 21 economy/economies.,,
06_HKC,Demand\Freight road\Trucks\PHEV medium\Efuel,Mileage,Current Accounts,2022,30.28591,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 9 fuel(s).,,
06_HKC,Demand\Freight road\Trucks\PHEV medium\Efuel,Fuel Economy,Current Accounts,2022,1684.660097,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Efuel (proxy from ICE medium) across 20 economy/economies.,,
06_HKC,Demand\Passenger road\Buses\PHEV\Biogasoline,Mileage,Current Accounts,2022,38.410864,Kilometer,Derived: median Mileage for Buses ICE (proxy from ICE) in same economy across 8 fuel(s).,,
06_HKC,Demand\Passenger road\Buses\PHEV\Biogasoline,Fuel Economy,Current Accounts,2022,1451.148599,MJ/100 km,Derived: median Fuel Economy for Buses ICE Biogasoline (proxy from ICE) across 21 economy/economies.,,
06_HKC,Demand\Passenger road\Buses\PHEV\Efuel,Mileage,Current Accounts,2022,38.410864,Kilometer,Derived: median Mileage for Buses ICE (proxy from ICE) in same economy across 8 fuel(s).,,
06_HKC,Demand\Passenger road\Buses\PHEV\Efuel,Fuel Economy,Current Accounts,2022,1431.429051,MJ/100 km,Derived: median Fuel Economy for Buses ICE Efuel (proxy from ICE) across 20 economy/economies.,,
07_INA,Demand\Freight road\Trucks\EREV heavy\Biogasoline,Mileage,Current Accounts,2022,29.987887,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 9 fuel(s).,,
07_INA,Demand\Freight road\Trucks\EREV heavy\Biogasoline,Fuel Economy,Current Accounts,2022,1791.818315,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Biogasoline (proxy from ICE heavy) across 21 economy/economies.,,
07_INA,Demand\Freight road\Trucks\EREV heavy\Efuel,Mileage,Current Accounts,2022,29.987887,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 9 fuel(s).,,
07_INA,Demand\Freight road\Trucks\EREV heavy\Efuel,Fuel Economy,Current Accounts,2022,2022.157631,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Efuel (proxy from ICE heavy) across 20 economy/economies.,,
07_INA,Demand\Freight road\Trucks\EREV heavy\Electricity,Mileage,Current Accounts,2022,33.048855,Kilometer,Derived: median Mileage for Trucks BEV heavy (proxy from BEV heavy) across 14 values from all economies (no same-economy data).,,
07_INA,Demand\Freight road\Trucks\EREV heavy\Electricity,Fuel Economy,Current Accounts,2022,690.214671,MJ/100 km,Derived: median Fuel Economy for Trucks BEV heavy Electricity (proxy from BEV heavy) across 14 economy/economies.,,
07_INA,Demand\Freight road\Trucks\EREV medium\Biogasoline,Mileage,Current Accounts,2022,29.027065,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 9 fuel(s).,,
07_INA,Demand\Freight road\Trucks\EREV medium\Biogasoline,Fuel Economy,Current Accounts,2022,1637.486575,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Biogasoline (proxy from ICE medium) across 21 economy/economies.,,
07_INA,Demand\Freight road\Trucks\EREV medium\Efuel,Mileage,Current Accounts,2022,29.027065,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 9 fuel(s).,,
07_INA,Demand\Freight road\Trucks\EREV medium\Efuel,Fuel Economy,Current Accounts,2022,1684.660097,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Efuel (proxy from ICE medium) across 20 economy/economies.,,
07_INA,Demand\Freight road\Trucks\EREV medium\Electricity,Mileage,Current Accounts,2022,28.150392,Kilometer,Derived: median Mileage for Trucks BEV medium (proxy from BEV medium) across 14 values from all economies (no same-economy data).,,
07_INA,Demand\Freight road\Trucks\EREV medium\Electricity,Fuel Economy,Current Accounts,2022,574.331505,MJ/100 km,Derived: median Fuel Economy for Trucks BEV medium Electricity (proxy from BEV medium) across 14 economy/economies.,,
07_INA,Demand\Freight road\Trucks\PHEV heavy\Biogasoline,Mileage,Current Accounts,2022,29.987887,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 9 fuel(s).,,
07_INA,Demand\Freight road\Trucks\PHEV heavy\Biogasoline,Fuel Economy,Current Accounts,2022,1791.818315,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Biogasoline (proxy from ICE heavy) across 21 economy/economies.,,
07_INA,Demand\Freight road\Trucks\PHEV heavy\Efuel,Mileage,Current Accounts,2022,29.987887,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 9 fuel(s).,,
07_INA,Demand\Freight road\Trucks\PHEV heavy\Efuel,Fuel Economy,Current Accounts,2022,2022.157631,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Efuel (proxy from ICE heavy) across 20 economy/economies.,,
07_INA,Demand\Freight road\Trucks\PHEV heavy\Electricity,Mileage,Current Accounts,2022,33.048855,Kilometer,Derived: median Mileage for Trucks BEV heavy (proxy from BEV heavy) across 14 values from all economies (no same-economy data).,,
07_INA,Demand\Freight road\Trucks\PHEV heavy\Electricity,Fuel Economy,Current Accounts,2022,690.214671,MJ/100 km,Derived: median Fuel Economy for Trucks BEV heavy Electricity (proxy from BEV heavy) across 14 economy/economies.,,
07_INA,Demand\Freight road\Trucks\PHEV medium\Biogasoline,Mileage,Current Accounts,2022,29.027065,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 9 fuel(s).,,
07_INA,Demand\Freight road\Trucks\PHEV medium\Biogasoline,Fuel Economy,Current Accounts,2022,1637.486575,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Biogasoline (proxy from ICE medium) across 21 economy/economies.,,
07_INA,Demand\Freight road\Trucks\PHEV medium\Efuel,Mileage,Current Accounts,2022,29.027065,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 9 fuel(s).,,
07_INA,Demand\Freight road\Trucks\PHEV medium\Efuel,Fuel Economy,Current Accounts,2022,1684.660097,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Efuel (proxy from ICE medium) across 20 economy/economies.,,
07_INA,Demand\Freight road\Trucks\PHEV medium\Electricity,Mileage,Current Accounts,2022,28.150392,Kilometer,Derived: median Mileage for Trucks BEV medium (proxy from BEV medium) across 14 values from all economies (no same-economy data).,,
07_INA,Demand\Freight road\Trucks\PHEV medium\Electricity,Fuel Economy,Current Accounts,2022,574.331505,MJ/100 km,Derived: median Fuel Economy for Trucks BEV medium Electricity (proxy from BEV medium) across 14 economy/economies.,,
07_INA,Demand\Passenger road\Buses\PHEV\Biogasoline,Mileage,Current Accounts,2022,29.97774,Kilometer,Derived: median Mileage for Buses ICE (proxy from ICE) in same economy across 8 fuel(s).,,
07_INA,Demand\Passenger road\Buses\PHEV\Biogasoline,Fuel Economy,Current Accounts,2022,1451.148599,MJ/100 km,Derived: median Fuel Economy for Buses ICE Biogasoline (proxy from ICE) across 21 economy/economies.,,
07_INA,Demand\Passenger road\Buses\PHEV\Efuel,Mileage,Current Accounts,2022,29.97774,Kilometer,Derived: median Mileage for Buses ICE (proxy from ICE) in same economy across 8 fuel(s).,,
07_INA,Demand\Passenger road\Buses\PHEV\Efuel,Fuel Economy,Current Accounts,2022,1431.429051,MJ/100 km,Derived: median Fuel Economy for Buses ICE Efuel (proxy from ICE) across 20 economy/economies.,,
07_INA,Demand\Passenger road\Buses\PHEV\Electricity,Mileage,Current Accounts,2022,34.706624,Kilometer,Derived: median Mileage for Buses BEV (proxy from BEV) across 14 values from all economies (no same-economy data).,,
07_INA,Demand\Passenger road\Buses\PHEV\Electricity,Fuel Economy,Current Accounts,2022,489.442152,MJ/100 km,Derived: median Fuel Economy for Buses BEV Electricity (proxy from BEV) across 14 economy/economies.,,
08_JPN,Demand\Freight road\Trucks\EREV heavy\Efuel,Mileage,Current Accounts,2022,35.552117,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 9 fuel(s).,,
08_JPN,Demand\Freight road\Trucks\EREV heavy\Efuel,Fuel Economy,Current Accounts,2022,2022.157631,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Efuel (proxy from ICE heavy) across 20 economy/economies.,,
08_JPN,Demand\Freight road\Trucks\EREV heavy\Electricity,Mileage,Current Accounts,2022,33.048855,Kilometer,Derived: median Mileage for Trucks BEV heavy (proxy from BEV heavy) across 14 values from all economies (no same-economy data).,,
08_JPN,Demand\Freight road\Trucks\EREV heavy\Electricity,Fuel Economy,Current Accounts,2022,690.214671,MJ/100 km,Derived: median Fuel Economy for Trucks BEV heavy Electricity (proxy from BEV heavy) across 14 economy/economies.,,
08_JPN,Demand\Freight road\Trucks\EREV medium\Efuel,Mileage,Current Accounts,2022,30.47426,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 9 fuel(s).,,
08_JPN,Demand\Freight road\Trucks\EREV medium\Efuel,Fuel Economy,Current Accounts,2022,1684.660097,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Efuel (proxy from ICE medium) across 20 economy/economies.,,
08_JPN,Demand\Freight road\Trucks\EREV medium\Electricity,Mileage,Current Accounts,2022,28.150392,Kilometer,Derived: median Mileage for Trucks BEV medium (proxy from BEV medium) across 14 values from all economies (no same-economy data).,,
08_JPN,Demand\Freight road\Trucks\EREV medium\Electricity,Fuel Economy,Current Accounts,2022,574.331505,MJ/100 km,Derived: median Fuel Economy for Trucks BEV medium Electricity (proxy from BEV medium) across 14 economy/economies.,,
08_JPN,Demand\Freight road\Trucks\PHEV heavy\Efuel,Mileage,Current Accounts,2022,35.552117,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 9 fuel(s).,,
08_JPN,Demand\Freight road\Trucks\PHEV heavy\Efuel,Fuel Economy,Current Accounts,2022,2022.157631,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Efuel (proxy from ICE heavy) across 20 economy/economies.,,
08_JPN,Demand\Freight road\Trucks\PHEV heavy\Electricity,Mileage,Current Accounts,2022,33.048855,Kilometer,Derived: median Mileage for Trucks BEV heavy (proxy from BEV heavy) across 14 values from all economies (no same-economy data).,,
08_JPN,Demand\Freight road\Trucks\PHEV heavy\Electricity,Fuel Economy,Current Accounts,2022,690.214671,MJ/100 km,Derived: median Fuel Economy for Trucks BEV heavy Electricity (proxy from BEV heavy) across 14 economy/economies.,,
08_JPN,Demand\Freight road\Trucks\PHEV medium\Efuel,Mileage,Current Accounts,2022,30.47426,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 9 fuel(s).,,
08_JPN,Demand\Freight road\Trucks\PHEV medium\Efuel,Fuel Economy,Current Accounts,2022,1684.660097,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Efuel (proxy from ICE medium) across 20 economy/economies.,,
08_JPN,Demand\Freight road\Trucks\PHEV medium\Electricity,Mileage,Current Accounts,2022,28.150392,Kilometer,Derived: median Mileage for Trucks BEV medium (proxy from BEV medium) across 14 values from all economies (no same-economy data).,,
08_JPN,Demand\Freight road\Trucks\PHEV medium\Electricity,Fuel Economy,Current Accounts,2022,574.331505,MJ/100 km,Derived: median Fuel Economy for Trucks BEV medium Electricity (proxy from BEV medium) across 14 economy/economies.,,
08_JPN,Demand\Passenger road\Buses\PHEV\Efuel,Mileage,Current Accounts,2022,40.651278,Kilometer,Derived: median Mileage for Buses ICE (proxy from ICE) in same economy across 8 fuel(s).,,
08_JPN,Demand\Passenger road\Buses\PHEV\Efuel,Fuel Economy,Current Accounts,2022,1431.429051,MJ/100 km,Derived: median Fuel Economy for Buses ICE Efuel (proxy from ICE) across 20 economy/economies.,,
08_JPN,Demand\Passenger road\Buses\PHEV\Electricity,Mileage,Current Accounts,2022,34.706624,Kilometer,Derived: median Mileage for Buses BEV (proxy from BEV) across 14 values from all economies (no same-economy data).,,
08_JPN,Demand\Passenger road\Buses\PHEV\Electricity,Fuel Economy,Current Accounts,2022,489.442152,MJ/100 km,Derived: median Fuel Economy for Buses BEV Electricity (proxy from BEV) across 14 economy/economies.,,
09_ROK,Demand\Freight road\Trucks\EREV heavy\Biogasoline,Mileage,Current Accounts,2022,35.440039,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 9 fuel(s).,,
09_ROK,Demand\Freight road\Trucks\EREV heavy\Biogasoline,Fuel Economy,Current Accounts,2022,1791.818315,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Biogasoline (proxy from ICE heavy) across 21 economy/economies.,,
